_id,link,name,date,liked,review,isDead
66612c617ec0f3f05665350c,https://asuratoon.com/1908287720-the-extras-academy-survival-guide-chapter-27/,The_extra_s_academy_survival_guide,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534aa,https://readmanganato.com/manga-la988935/chapter-115,The_game_that_i_came_from,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534ab,https://reaperscans.com/comics/5565-the-games-greatest-troll/chapters/45533358-chapter-7,The_games_greatest_troll,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665350e,https://chapmanganato.to/manga-xk1001045/chapter-30,The_gardener_in_a_hunter_world,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653554,https://mangakakalot.com/chapter/fq918022/chapter_40,The_gateway_of_revolution,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665350f,https://asuratoon.com/3370734378-the-genius-assassin-who-takes-it-all-chapter-13/,The_genius_assassin_who_takes_it_all,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653510,https://chapmanganato.to/manga-yg1002089/chapter-29,The_great_mage_of_the_hero_s_party_reincarnates,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653555,https://readmanganato.com/manga-hu985229/chapter-130,The_great_mage_returns,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534ac,https://asuratoon.com/1908287720-the-heavenly-demon-cant-live-a-normal-life-chapter-117/,The_heavenly_demon_cant_live_a_normal_life,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653511,https://asuratoon.com/9766692502-the-heavenly-demons-descendant-chapter-10/,The_heavenly_demons_descendant,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665357b,https://chapmanganato.to/manga-ej982318/chapter-44,The_hero_who_has_no_class,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665350d,https://asuratoon.com/1908287720-the-indomitable-martial-king-chapter-32/,The_indomitable_martial_king,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534ad,https://www.mangaread.org/manga/the-initial-skill-is-too-convenient-and-life-in-the-otherworld-is-too-fun/chapter-15/,The_initial_skill_is_too_convenien,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653512,https://ww6.mangakakalot.tv/chapter/manga-tn997296/chapter-15,The_iron_blooded_necromancer_has_returned,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653513,https://dark-scan.com/manga/yuusha-party-o-oida-sareta-kiyou-binbou/chapter-28-4/?style=list,The_jack_of_all_trades_kicked_out_of_the_heros_party_the_swordsman_who_became_a_support_mage_due_to_party_circumstances_becomes_all_powerful,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653514,https://mangakakalot.com/chapter/the_kicked_out_srank_appraiser_creates_the_strongest_guild/chapter_12,The_kicked_out_srank_appraiser_creates_the_strongest_guild,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566533e8,https://readmanganato.com/manga-ky987907/chapter-85,The_king_avatar.,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566533de,https://readmanganato.com/manga-ky987907/chapter-85,The_king_avatar.,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534ae,https://readmanganato.com/manga-lw988479/chapter-37,The_king_of_bug,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534af,https://chapmanganato.to/manga-in985622/chapter-28.1,The_king_of_cave_will_live_a_paradise_life,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534b0,https://asuratoon.com/0435219386-the-knight-king-who-returned-with-a-god-chapter-42/,The_knight_king_who_returned_with_a_god,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653556,https://readmanganato.com/manga-jl986568/chapter-59,The_lady_and_the_beast,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653515,https://asuratoon.com/1908287720-the-last-adventurer-chapter-20/,The_last_adventurer,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653517,https://lhtranslation.net/manga/the-maou-armys-strongest-magician-was-a-human/chapter-40-1/,The_maou_armys_strongest_magician_was_a_human,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653557,https://www.asurascans.com/the-max-level-hero-has-returned-chapter-133/,The_max_level_hero_has_returned,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653516,https://asuratoon.com/6849480105-the-max-level-players-100th-regression-chapter-26/#/next/,The_max_level_players_100th_regression,2024-06-05T22:00:00.000Z,false,0,false
